product_code,normalized_group,normalized_part_type,normalized_category_name,ai_candidate_yn,source_rule,confidence,reviewed_yn
112499,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
113046,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
113065,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
113066,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
113063,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
113070,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
122896,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
122905,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
122311,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
123170,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
123751,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
123753,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
122895,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
122306,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
123169,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
122898,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
122305,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
123750,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
123752,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
124908,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
122309,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
122904,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
122897,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
122308,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
123755,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
123754,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
122902,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
122307,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
123171,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
122899,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
122906,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
122310,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
116332,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
116324,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
116326,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
116327,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
113731,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
119815,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
116325,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
116328,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
116329,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
116322,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
116319,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
116320,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
116318,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
118521,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
116317,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
120139,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
116321,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
116316,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
116323,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
120162,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
120161,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
113734,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
116331,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
120990,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
116330,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
127855,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
126860,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
126043,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
126041,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
126042,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
124220,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
128658,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
123707,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
123708,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
124928,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
123709,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
116480,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
95592,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
115576,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
124677,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
125154,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
115573,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
114665,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
114664,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
127665,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
127674,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
124582,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
111479,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,1,FALSE
105388,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,1,FALSE
116339,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
112897,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
112738,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
112908,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
123074,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
113565,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
121958,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
119681,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
121489,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
120997,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
127854,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
127692,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
126864,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
116426,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
105372,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
104343,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
103638,internal,INTERNAL,내부관리,FALSE,category1:내부관리용|장부관련|만상장부용|단품비노출,1,FALSE
103640,internal,INTERNAL,내부관리,FALSE,category1:내부관리용|장부관련|만상장부용|단품비노출,1,FALSE
101653,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
104242,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
102692,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
105781,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
113477,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
103371,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
104494,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
122246,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
110813,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
120411,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
123241,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
110826,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
115247,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
111281,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
115270,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
115281,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
108851,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
113723,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
111355,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
113726,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
119539,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
121745,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
123228,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
122094,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
113610,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
113608,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
122101,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
113925,internal,INTERNAL,내부관리,FALSE,category1:내부관리용|장부관련|만상장부용|단품비노출,1,FALSE
113819,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
122102,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
121384,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
113439,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
113587,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
122103,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
128923,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
128919,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
123231,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
121622,internal,INTERNAL,내부관리,FALSE,category1:내부관리용|장부관련|만상장부용|단품비노출,1,FALSE
122032,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
123225,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
120961,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
123219,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
113385,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
119542,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
119912,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
119897,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
122971,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
123020,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
122104,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
119427,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
119428,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
127386,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
127381,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
127424,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
127413,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
128425,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
128765,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
124877,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
126072,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
127437,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
128407,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
127438,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
128391,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
127373,service,ASSEMBLY_SERVICE,조립/AS 서비스,FALSE,product_name:조립비|출장|A/S|AS|무상출장|택배서비스|제작 및 테스트|발포제,0.88,FALSE
