product_code,part_type,socket,chipset,mem_type,tdp_watt,rated_watt,length_mm,gpu_max_mm,cooler_tdp,height_mm,capacity_gb,gpu_chipset,vram_gb,required_power_watt,pcie_gen,form_factor,interface,tag_white,tag_rgb,tag_silent
113981,GPU,,,,,,,,,,6,GTX 1660,6,,PCIe 3.0,,PCIE3.0,false,false,false
116372,GPU,,,,,,,,,,6,GTX 1660,6,,PCIe 3.0,,PCIE3.0,false,false,false
122248,GPU,,,,,,,,,,6,GTX 1660,6,,PCIe 3.0,,PCIE3.0,false,false,false
123260,GPU,,,,,,,,,,6,GTX 1660,6,,PCIe 3.0,,PCIE3.0,false,false,false
105637,GPU,,,,,,,,,,4,GTX1050,4,,,,,false,false,false
116390,GPU,,,,,,,,,,4,GTX1050,4,,PCIe 3.0,,PCIE3.0,false,false,false
116388,GPU,,,,,,,,,,4,GTX1050,4,,PCIe 3.0,,PCIE3.0,false,false,false
128934,GPU,,,,,,,,,,4,GTX1050,4,,PCIe 3.0,,PCIE3.0,false,false,false
123261,GPU,,,,,,,,,,4,GTX1050,4,,PCIe 3.0,,PCIE3.0,false,false,false
106575,GPU,,,,,,,,,,4,GTX1050,4,,,,,false,false,false
103851,GPU,,,,,,,,,,1,GTX750,1,,PCIe 3.0,,PCIE3.0,false,false,false
105743,GPU,,,,,,,,,,2,GTX750,2,,PCIe 3.0,,PCIE3.0,false,false,false
102136,GPU,,,,,,,,,,2,GTX750,2,,,,,false,false,false
123264,GPU,,,,,,,,,,8,RTX 2060,8,,PCIe 3.0,,PCIE3.0,false,false,false
126065,GPU,,,,,,,,,,6,RTX 3050,6,,PCIe 4.0,,PCIE4.0,false,false,false
115268,GPU,,,,,,,,,,12,RTX 3060,12,,PCIe 4.0,,PCIE4.0,false,false,false
126061,GPU,,,,,,,,,,8,RTX 3060,8,,PCIe 4.0,,PCIE4.0,false,true,false
113982,GPU,,,,,,,,,,8,RTX 3060,8,,,,,false,false,false
113983,GPU,,,,,,,,,,8,RTX 3070,8,,PCIe 4.0,,PCIE4.0,false,false,false
115310,GPU,,,,,,,,,,10,RTX 3080,10,,PCIe 4.0,,PCIE4.0,false,false,false
115311,GPU,,,,,,,,,,12,RTX 3080,12,,PCIe 4.0,,PCIE4.0,false,false,false
119526,GPU,,,,,,,,,,24,RTX 3090,24,,,,,false,false,false
128140,RAM,,,DDR4,,,,,,,16,,16,,,,,false,false,false
128139,RAM,,,DDR4,,,,,,,8,,8,,,,,false,false,false
128141,COOLER_CPU_AIO,,,DDR4,,,,,,,32,,32,,,,,false,true,false
128061,RAM,,,DDR5,,,,,,,16,,16,,,,,false,false,false
128063,RAM,,,DDR5,,,,,,,32,,32,,,,,false,false,false
127917,RAM,,,DDR5,,,,,,,16,,16,,,,,false,false,false
127918,RAM,,,DDR5,,,,,,,32,,32,,,,,false,false,false
128066,RAM,,,DDR5,,,,,,,32,,32,,,,,false,true,false
128810,RAM,,,DDR5,,,,,,,48,,48,,,,,false,true,false
129292,RAM,,,DDR5,,,,,,,32,,32,,,,,false,true,false
128067,RAM,,,DDR5,,,,,,,32,,32,,,,,true,true,false
128065,RAM,,,DDR5,,,,,,,32,,32,,,,,false,false,false
129430,RAM,,,DDR5,,,,,,,32,,32,,,,,false,true,false
129431,RAM,,,DDR5,,,,,,,32,,32,,,,,true,true,false
86081,MONITOR,,,,,,,,,,,,,,,,,false,true,false
91080,INTERNAL,,,,,,,,,,,,,,,,,false,false,false
121333,PREBUILT_PC,,B550,DDR4,270,270,,,270,156,250,RTX 5070,50,,,ATX,M.2,false,true,false
121332,PREBUILT_PC,,B550,DDR4,270,270,,,270,156,250,RTX3060,50,,,,M.2,false,true,false
121334,PREBUILT_PC,AM4,B550,DDR4,270,270,,,270,156,250,RTX3060,50,,,ATX,M.2,false,true,false
121331,PREBUILT_PC,AM4,B550,DDR4,,,,,,,250,RTX3060,50,,,ATX,M.2,false,false,false
121328,PREBUILT_PC,AM4,B550,DDR4,,,,,,,250,RTX4070,50,,,ATX,M.2,false,false,false
121322,PREBUILT_PC,,B550,DDR4,270,270,,,270,156,250,RTX4090,50,,PCIe 5.0,ATX,M.2,false,true,false
121324,PREBUILT_PC,,,DDR4,,3955,,,,,250,RTX4090,50,,,ATX,M.2,false,false,false
121327,PREBUILT_PC,AM4,B550,DDR4,,2400,,,,,250,RTX4090,50,,,ATX,M.2,false,false,false
116971,UNKNOWN,,,,,,,,,,,,,,,,,false,false,false
116972,UNKNOWN,,,,,,,,,,,,,,,,,false,false,false
116934,COOLER_CPU_AIO,,,,,,,,,,,,,,,,,false,false,false
116933,COOLER_CPU_AIO,,,,,,,,,,,,,,,,,false,false,false
116931,COOLER_CPU_AIO,,,,,,,,,,,,,,,,,false,false,false
116932,COOLER_CPU_AIO,,,,,,,,,,,,,,,,,false,false,false
116958,ASSEMBLY_SERVICE,,,,,,,,,,,,,,,,,false,false,false
116926,UNKNOWN,,,,,,,,,,,,,,,,,false,false,false
115369,GPU,,,,,,,,,,,RTX 4090,,,,,,false,false,false
115368,ASSEMBLY_SERVICE,,,,,,,,,,,RTX 4090,,,,,,false,false,false
115370,GPU,,,,,,,,,,,RTX 4090,,,,,,false,false,false
115366,GPU,,,,,,,,,,,RTX 4090,,,,,,false,false,false
115367,GPU,,,,,,,,,,,RTX 4090,,,,,,false,false,false
116961,UNKNOWN,,,,,,,,,,,,,,,,,false,false,false
116963,UNKNOWN,,,,,,,,,,,,,,,,,false,false,false
116960,UNKNOWN,,,,,,,,,,,,,,,,,false,false,false
116962,UNKNOWN,,,,,,,,,,,,,,,,,false,false,false
116964,UNKNOWN,,,,,,,,,,,,,,,,,true,false,false
116970,ASSEMBLY_SERVICE,,,,,,,,,,,,,,,,,false,false,false
116965,UNKNOWN,,,,,,,,,,,,,,,,,false,false,false
116966,UNKNOWN,,,,,,,,,,,,,,,,,false,false,false
116967,UNKNOWN,,,,,,,,,,,,,,,,,false,false,false
116927,UNKNOWN,,,,,,,,,,,,,,,,,false,false,false
116968,UNKNOWN,,,,,,,,,,,,,,,,,false,false,false
116923,COOLER_CPU_AIO,,,,,,,,,,,,,,,,,false,false,false
116935,ASSEMBLY_SERVICE,,,,,,,,,,,,,,,,,false,false,false
116936,ASSEMBLY_SERVICE,,,,,,,,,,,,,,,,,false,false,false
116929,UNKNOWN,,,,,,,,,,,,,,,,,false,false,false
116969,UNKNOWN,,,,,,,,,,,,,,,,,false,false,false
116954,UNKNOWN,,,,,,,,,,,,,,,,,false,false,false
116955,UNKNOWN,,,,,,,,,,,,,,,,,false,false,false
116937,UNKNOWN,,,,,,,,,,,,,,,,,false,false,false
116953,POWER,,,,,,,,,,,,,,,,,false,false,false
116959,UNKNOWN,LGA4677,,,,,,,,,,,,,,,,false,false,false
116957,UNKNOWN,,,,,,,,,,,,,,,,,false,false,false
116949,COOLER_CPU_AIO,,,,,,,,,,,,,,,,,false,false,false
116948,COOLER_CPU_AIO,,,,,,,,,,,,,,,,,false,false,false
116947,COOLER_CPU_AIO,,,,,,,,,,,,,,,,,false,false,false
116950,UNKNOWN,,,,,,,,,,,,,,,,,false,false,false
116946,COOLER_CPU_AIO,,,,,,,,,,,,,,,,,false,false,false
116944,UNKNOWN,,,,,,,,,,,,,,,,,false,false,false
116945,COOLER_CPU_AIO,,,,,,,,,,,,,,,,,false,false,false
116943,COOLER_CPU_AIO,,,,,,,,,,,,,,,,,false,false,false
116942,COOLER_CPU_AIO,,,,,,,,,,,,,,,,,false,false,false
116939,COOLER_CPU_AIO,,,,,,,,,,,,,,,,,false,false,false
116940,COOLER_CPU_AIO,,,,,,,,,,,,,,,,,false,false,false
116938,COOLER_CPU_AIO,,,,,,,,,,,,,,,,,false,false,false
116941,UNKNOWN,,,,,,,,,,,,,,,,,false,false,false
116951,COOLER_SYSTEM,,,,,,,,,,,,,,,,,false,false,false
119876,ASSEMBLY_SERVICE,,,,,,,,,,,,,,,,,false,false,false
116956,UNKNOWN,,,,,,,,,,,,,,,,,false,false,false
116924,UNKNOWN,,,,,,,,,,,,,,,,,false,false,false
116952,UNKNOWN,,,,,,,,,,,,,,,,,false,false,false
116922,CABLE,,,,,,,,,,,,,,,,,true,false,false
116928,UNKNOWN,,,,,,,,,,,,,,,,,false,false,false
116925,COOLER_CPU_AIO,,,,,,,,,,,,,,,,,false,false,false
116930,UNKNOWN,,,,,,,,,,,,,,,,,false,false,false
98379,UNKNOWN,,,,,,,,,,,,,,,,,false,false,false
106119,COOLER_CPU_AIO,LGA1200,,,,,,,,,,,,,,,,false,true,false
105735,COOLER_CPU_AIO,,,,,,,,,,,,,,,,,false,false,false
109241,COOLER_CPU_AIO,LGA1200,,,,,,,,,,,,,,,,false,true,false
111073,COOLER_CPU_AIO,LGA1700,,,,,,,,,,,,,,,,false,true,false
111074,COOLER_CPU_AIO,LGA1700,,,,,,,,,,,,,,,,true,false,false
108569,COOLER_CPU_AIO,LGA1200,,,,,,,,,,,,,,,,false,true,false
108570,COOLER_CPU_AIO,LGA1200,,,,,,,,,,,,,,,,true,true,false
108571,COOLER_CPU_AIO,LGA1200,,,,,,,,,,,,,,,,false,true,false
108572,COOLER_CPU_AIO,LGA1200,,,,,,,,,,,,,,,,true,true,false
119658,UNKNOWN,,,,,,,,,,,,,,,,,false,true,false
104102,MONITOR,,,,,,,,,,,,,,,,,false,false,false
104100,MONITOR,,,,,,,,,,,,,,,,,false,true,false
108384,CASE,,,,,,,,,,,,,,,,,false,false,false
106916,ACCESSORY,,,,,,,,,,,,,,,ATX,,false,false,false
127342,ACCESSORY,,,,,,,,,,,,,,,ATX,,false,false,false
118544,CASE,,,,,,,,,,,,,,,,,false,false,false
115590,POWER,,,,,,,,,,,,,,,M-ATX,,false,false,false
115658,CASE,,,,,,,,,,,,,,,ATX,,false,false,false
122017,CASE,,,,,,,,,,,,,,,,,false,false,false
108103,CPU,AM4,,DDR4,,,,,,,,,,,,,,false,false,false
105812,COOLER_CPU_AIO,AM4,,DDR4,,,,,,,,,,,PCIe 4.0,,PCIE 4.0,false,false,false
105815,CPU,AM4,,DDR4,,,,,,,,,,,PCIe 4.0,,PCIE 4.0,false,false,false
105817,CPU,AM4,,DDR4,,105,,,,,,,,,PCIe 4.0,,PCIE 4.0,false,false,false
108251,CPU,AM4,,DDR4,,,,,,,,,,,,,,false,false,false
107587,CPU,AM4,,DDR4,,,,,,,,,,,,,,false,false,false
106741,CPU,AM4,,DDR4,,,,,,,,,,,,,,false,false,false
106537,CPU,AM4,,DDR4,,,,,,,,,,,,,,false,false,false
109065,COOLER_CPU_AIO,AM4,,DDR4,,,,,,,,,,,,,,false,false,false
105813,COOLER_CPU_AIO,AM4,,DDR4,,,,,,,,,,,PCIe 4.0,,PCIE 4.0,false,false,false
108242,COOLER_CPU_AIO,AM4,,DDR4,,,,,,,,,,,,,,false,false,false
109779,CPU,AM4,,DDR4,,,,,,,,,,,,,,false,false,false
109780,CPU,AM4,,DDR4,,,,,,,,,,,,,,false,false,false
108243,CPU,AM4,,DDR4,,,,,,,,,,,,,,false,false,false
109782,CPU,AM4,,,,,,,,,,,,,,,,false,false,false
108244,CPU,,,,,,,,,,,,,,,,,false,false,false
106848,CPU,AM4,,DDR4,,,,,,,,,,,,,,false,false,false
111370,CPU,AM4,,DDR4,,,,,,,,,,,,,,false,false,false
126936,CPU,AM5,,,,,,,,,,,,,,,,false,false,false
113511,CPU,,,DDR4,,3975,,,,,,,,,,,,false,false,false
121559,CPU,,,DDR4,,3975,,,,,,,,,,,,false,false,false
119657,CPU,,,DDR4,,,,,,,,,,,,,,false,false,false
102339,CPU,,,,,,,,,,,,,,,,,false,false,false
103326,CPU,,,,95,,,,,,,,,,,,,false,false,false
109329,GPU,,,,,,,,,,8,,8,,PCIe 4.0,,PCIE4.0,false,false,false
119389,COOLER_CPU_AIO,AM4,,,,,,,,,,,,,,,,false,false,false
116357,GPU,,,,,,,,,,8,,8,,PCIe 4.0,,PCIE4.0,false,false,false
116354,GPU,,,,,,,,,,4,,4,,,,,false,false,false
116358,GPU,,,,,,,,,,8,,8,,,,,false,false,false
116360,GPU,,,,,,,,,,32,,32,,PCIe 4.0,,PCIE4.0,false,false,false
116341,GPU,,,,,,,,,,8,,8,,PCIe 4.0,,PCIE4.0,false,false,false
116342,GPU,,,,,,,,,,8,,8,,PCIe 4.0,,PCIE4.0,false,false,false
119518,GPU,,,,,,,,,,16,,16,,PCIe 4.0,,PCIE4.0,false,false,false
116345,GPU,,,,,,,,,,32,,32,,,,,false,false,false
116344,GPU,,,,,,,,,,48,,48,,,,,false,false,false
116361,GPU,,,,,,,,,,4,,4,,PCIe 3.0,,PCIE3.0,false,false,false
116362,GPU,,,,,,,,,,4,,4,,PCIe 3.0,,PCIE3.0,false,false,false
102415,CPU,AM4,,,65,,,,,,,,,,,,,false,false,false
105810,CPU,AM4,,DDR4,,,,,,,,,,,PCIe 3.0,,PCIE 3.0,false,false,false
105811,CPU,AM4,,DDR4,,,,,,,,,,,PCIe 3.0,,PCIE 3.0,false,false,false
102884,CPU,AM4,,,65,,,,,,,,,,,,,false,false,false
102883,CPU,AM4,,,95,,,,,,,,,,,,,false,false,false
102416,COOLER_CPU_AIO,AM4,,,65,,,,65,,,,,,,,,false,false,false
106335,CPU,AM4,,,65,,,,,,,,,,,,,false,false,false
103734,CPU,,,,65,,,,,,,,,,,,,false,false,false
102885,CPU,AM4,,,65,,,,,,,,,,,,,false,false,false
102683,CPU,AM4,,,105,105,,,,,,,,,,,,false,false,false
105816,CPU,AM4,,DDR4,,105,,,,,,,,,PCIe 4.0,,PCIE 4.0,false,false,false
101265,CPU,,,,,,,,,,,,,,,,,false,false,false
108877,CPU,AM4,,,105,105,,,,,,,,,,,,false,false,false
107547,INTERNAL,,,,,,,,,,,,,,,,,false,false,false
128893,CPU,,,,,,,,,,,,,,,,,false,false,false
127631,CPU,AM4,,,180,180,,,,,,,,,,,,true,false,false
105059,CPU,,,,,,,,,,,,,,,,,false,false,false
127630,CPU,,,,250,2990,,,,,,,,,,,,false,false,false
107651,CPU,,,DDR4,,,,,,,,,,,,,,false,false,false
127629,CPU,,,DDR4,,,,,,,,,,,,,,false,false,false
127628,CPU,,,DDR4,,,,,,,,,,,,,,false,false,false
122956,CPU,,,DDR5,,,,,,,,,,,,,,false,false,false
119866,CPU,,,DDR5,,,,,,,,,,,,,,false,false,false
123209,CPU,,,DDR5,,,,,,,,,,,,,,false,false,false
119596,CPU,,,DDR5,,,,,,,,,,,,,,false,false,false
123557,CPU,,,DDR5,,,,,,,,,,,,,,false,false,false
119603,CPU,,,DDR5,,,,,,,,,,,,,,false,false,false
127618,CPU,,,DDR5,,,,,,,,,,,,,,false,false,false
127349,CPU,,,DDR5,,,,,,,,,,,,,,false,false,false
127617,CPU,,,DDR5,,,,,,,,,,,,,,false,false,false
127626,CPU,,,DDR4,,3955,,,,,,,,,,,,false,false,false
113481,CPU,,,DDR4,,3955,,,,,,,,,,,,false,false,false
114642,CPU,,,DDR4,,3975,,,,,,,,,,,,false,false,false
111420,CPU,,,DDR4,,3975,,,,,,,,,,,,false,false,false
127627,CPU,,,DDR4,,3995,,,,,,,,,,,,false,false,false
123560,CPU,,,DDR4,,5955,,,,,,,,,,,,false,false,false
113884,CPU,,,DDR4,,5955,,,,,,,,,,,,false,false,false
113885,CPU,,,DDR4,,5965,,,,,,,,,,,,false,false,false
114641,CPU,,,DDR4,,5975,,,,,,,,,,,,false,false,false
113480,CPU,,,DDR4,,5975,,,,,,,,,,,,false,false,false
113524,CPU,,,DDR4,,5995,,,,,,,,,,,,false,false,false
123559,CPU,,,DDR5,,7955,,,,,,,,,,,,false,false,false
123558,CPU,,,DDR5,,7955,,,,,,,,,,,,false,false,false
119865,CPU,,,DDR5,,7965,,,,,,,,,,,,false,false,false
119867,CPU,,,DDR5,,7965,,,,,,,,,,,,false,false,false
119863,CPU,,,DDR5,,7975,,,,,,,,,,,,false,false,false
119868,CPU,,,DDR5,,7975,,,,,,,,,,,,false,false,false
119834,CPU,,,DDR5,,7985,,,,,,,,,,,,false,false,false
119835,CPU,,,DDR5,,7985,,,,,,,,,,,,false,false,false
119864,CPU,,,DDR5,,7995,,,,,,,,,,,,false,false,false
119869,CPU,,,DDR5,,7995,,,,,,,,,,,,false,false,false
127619,CPU,,,DDR5,,9955,,,,,,,,,,,,false,false,false
127620,CPU,,,DDR5,,9965,,,,,,,,,,,,false,false,false
127623,CPU,,,DDR5,,9965,,,,,,,,,,,,false,false,false
127615,CPU,,,DDR5,,9975,,,,,,,,,,,,false,false,false
127616,CPU,,,DDR5,,9975,,,,,,,,,,,,false,false,false
127621,CPU,,,DDR5,,9985,,,,,,,,,,,,false,false,false
127624,CPU,,,DDR5,,9985,,,,,,,,,,,,false,false,false
127622,CPU,,,DDR5,,9995,,,,,,,,,,,,false,false,false
127625,CPU,,,DDR5,,9995,,,,,,,,,,,,false,false,false
101309,INTERNAL,,,,,,,,,,,,,,,,,false,false,false
100903,CPU,,,,,,,,,,,,,,,,,false,false,false
100900,CPU,,,,,,,,,,,,,,,,,false,false,false
108502,CPU,AM4,,,,,,,,,,,,,,,,false,false,false
109762,CPU,,,,,,,,,,,,,,,,,false,false,false
109250,CPU,AM4,,DDR4,,,,,,,,,,,,,,false,false,false
122374,CPU,AM4,,DDR4,,,,,,,,,,,,,,false,false,false
123860,CPU,AM4,,,,,,,,,,,,,,,,false,false,false
108504,CPU,AM4,,,,,,,,,,,,,,,,false,false,false
114637,CPU,AM4,,DDR4,,,,,,,,,,,,,,false,false,false
112433,CPU,AM4,,,,,,,,,,,,,,,,false,false,false
111067,CPU,AM4,,DDR4,,,,,,,,,,,,,,false,false,false
121359,CPU,AM4,,,,,,,,,,,,,,,,false,false,false
119669,CPU,AM4,,DDR4,,,,,,,,,,,,,,false,false,false
122796,ASSEMBLY_SERVICE,AM4,,DDR4,,,,,,,,,,,,,,false,false,false
112657,INTERNAL,AM4,,DDR4,,,,,,,,,,,,,,false,false,false
111066,CPU,AM4,,DDR4,,,,,,,,,,,,,,false,false,false
114636,CPU,AM4,,DDR4,,,,,,,,,,,,,,false,false,false
123848,ASSEMBLY_SERVICE,AM4,,DDR4,,,,,,,,,,,,,,false,false,false
112658,CPU,AM4,,DDR4,,,,,,,,,,,,,,false,false,false
110631,CPU,AM4,,DDR4,,,,,,,,,,,,,,false,false,false
114639,CPU,,,DDR4,,,,,,,,,,,,,,false,false,false
123849,ASSEMBLY_SERVICE,,,DDR4,,,,,,,,,,,,,,false,false,false
121662,CPU,AM4,,DDR4,,,,,,,,,,,,,,false,false,false
119668,CPU,AM4,,DDR4,,,,,,,,,,,,,,false,false,false
123850,ASSEMBLY_SERVICE,AM4,,DDR4,,,,,,,,,,,,,,false,false,false
123851,CPU,AM4,,DDR4,,,,,,,,,,,,,,false,false,false
114638,CPU,AM4,,,,,,,,,,,,,,,,false,false,false
114640,CPU,AM4,,,,,,,,,,,,,,,,false,false,false
123035,CPU,AM4,,DDR4,,,,,,,,,,,,,,false,false,false
108682,CPU,AM4,,DDR4,,,,,,,,,,,,,,false,false,false
108678,CPU,AM4,,DDR4,,,,,,,,,,,,,,false,false,false
127719,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
127718,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
113800,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
120302,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
124505,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
114633,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
112982,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
114632,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
112887,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
114635,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
112353,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
123858,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
122117,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
119671,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
123855,ASSEMBLY_SERVICE,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
123014,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
119670,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
127717,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
128060,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
123854,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
123872,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
121807,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
129323,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
123722,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
121804,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
123852,ASSEMBLY_SERVICE,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
124027,ASSEMBLY_SERVICE,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
108503,CPU,,,,,,,,,,,,,,,,,false,false,false
119672,CPU,AM4,,DDR4,,,,,,,,,,,,,,false,false,false
110036,CPU,AM4,,DDR4,,,,,,,,,,,,,,false,false,false
114644,CPU,AM4,,DDR4,,,,,,,,,,,,,,false,false,false
111065,CPU,AM4,,DDR4,,,,,,,,,,,,,,false,false,false
121240,CPU,AM4,,DDR4,,,,,,,,,,,,,,false,false,false
119673,CPU,AM4,,DDR4,,,,,,,,,,,,,,false,false,false
114645,CPU,AM4,,DDR4,,,,,,,,,,,,,,false,false,false
113804,CPU,AM4,,DDR4,,,,,,,,,,,,,,false,false,false
111111,CPU,,,,,,,,,,,,,,,,,false,false,false
123862,CPU,AM4,,DDR4,,,,,,,,,,,,,,false,false,false
109792,CPU,AM4,,DDR4,,,,,,,,,,,,,,false,false,false
108679,CPU,AM4,,DDR4,,,,,,,,,,,,,,false,false,false
128699,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
112983,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
112886,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
114634,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
112354,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
123909,CPU,,,,,,,,,,,,,,,,,false,false,false
113254,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
113253,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
123856,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
123908,CPU,,,,,,,,,,,,,,,,,false,false,false
123907,ASSEMBLY_SERVICE,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
123859,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
123857,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
119667,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
121806,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
128834,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
121805,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
123905,ASSEMBLY_SERVICE,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
122409,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
122408,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
123906,ASSEMBLY_SERVICE,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
128735,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
128742,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
123861,CPU,AM4,,DDR4,,,,,,,,,,,,,,false,false,false
113848,CPU,AM4,,DDR4,,,,,,,,,,,,,,false,false,false
114643,CPU,AM4,,DDR4,,,,,,,,,,,,,,false,false,false
109159,CPU,,,,,,,,,,,,,,,,,false,false,false
108680,CPU,AM4,,DDR4,,,,,,,,,,,,,,false,false,false
108681,CPU,AM4,,DDR4,,,,,,,,,,,,,,false,false,false
112984,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
112885,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
113945,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
112355,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
113801,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
113212,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
113802,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
112352,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
113803,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
113211,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
121803,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
121833,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
126935,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
123911,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
121808,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
124310,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
121832,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
123853,ASSEMBLY_SERVICE,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
123904,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
123910,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
129473,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
129472,CPU,AM5,,DDR5,,,,,,,,,,,,,,false,false,false
106877,COOLER_CPU_AIO,,,,,,,,,,,,,,,,,false,false,false
116026,CPU,AM4,,DDR4,,,,,,,,,,,,,,false,false,false
106829,CPU,AM4,,,35,,,,,,,,,,,,,false,false,false
110971,CPU,AM4,,DDR4,,,,,,,,,,,,,,false,false,false
106712,CPU,AM4,,DDR4,,,,,,,,,,,,,,false,false,false
114355,UNKNOWN,,,,,,,,,,,,,,,,,false,false,false
122791,CPU,AM4,,,,,,,,,,,,,,,,false,false,false
99594,CASE,,,,,,,,,,,,,,,,,false,false,false
104124,COOLER_CPU_AIO,,,,,,,,,,,,,,,,,false,false,false
127030,COOLER_CPU_AIO,,,DDR5,,,,,,,16,,16,,,,,false,false,false
126455,RAM,,,DDR5,,,,,,,32,,32,,,,,true,true,false
115826,RAM,,,DDR5,,,,,,,32,,32,,,,,false,true,false
115827,RAM,,,DDR5,,,,,,,32,,32,,,,,true,true,false
121081,COOLER_CPU_AIO,,,,,,,,,,,,,,,ATX,,false,false,false
125153,CASE,,,,,,,,,,,,,,,ATX,,false,false,false
121053,CASE,,,,,,,,,,,,,,,ATX,,true,false,false
126602,CASE,,,,,,,,,,,,,,,ATX,,false,false,false
121085,CASE,,,,,,,,,,,,,,,ATX,,false,false,false
121080,CASE,,,,,,,,,,,,,,,ATX,,true,false,false
103842,COOLER_CPU_AIO,AM4,,,,,,,,,,,,,,,,false,true,false
116473,COOLER_CPU_AIO,LGA1700,,,,,,,,,,,,,,,,false,false,false
116471,COOLER_CPU_AIO,LGA1700,,,,,,,,,,,,,,,,false,true,false
112048,COOLER_CPU_AIO,LGA1200,,,,,,,,,,,,,,,,false,true,false
116474,COOLER_CPU_AIO,LGA1700,,,,,,,,,,,,,,,,false,true,false
117393,CASE,,,,,,,,,,,,,,,ATX,,false,true,false
120251,CASE,,,,,,,,,,,,,,,ATX,,false,true,false
120245,CASE,,,,,,,,,,,,,,,ATX,,false,true,false
120246,CASE,,,,,,,,,,,,,,,ATX,,true,true,false
