product_code,detected_group,detected_part_type,detected_confidence,conflict_reason,review_status
104271,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
108266,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
105762,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
104272,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
107875,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
104308,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
100637,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: GPU,대기
104274,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
104273,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
107684,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
107941,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
107690,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
88941,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: GPU,대기
104190,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
107927,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
102858,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: GPU,대기
103330,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
105835,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
107953,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
107933,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
102546,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
103631,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
103334,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
107601,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
103336,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
102548,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
89979,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: GPU,대기
88938,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: GPU,대기
93240,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: CASE,대기
84993,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: GPU,대기
85523,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: GPU,대기
96079,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: GPU,대기
107784,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
86265,core_part,COOLER_CPU_AIO,0.93,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
89700,core_part,COOLER_CPU_AIO,0.93,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
90664,core_part,COOLER_CPU_AIO,0.93,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
86262,core_part,COOLER_CPU_AIO,0.93,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
100114,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
100111,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
100112,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
105486,core_part,POWER,0.95,AI 추천 후보 필수 product_specs 누락: rated_watt,대기
105489,core_part,POWER,0.95,AI 추천 후보 필수 product_specs 누락: rated_watt,대기
105490,core_part,POWER,0.95,AI 추천 후보 필수 product_specs 누락: rated_watt,대기
105487,core_part,POWER,0.95,AI 추천 후보 필수 product_specs 누락: rated_watt,대기
105485,core_part,POWER,0.95,AI 추천 후보 필수 product_specs 누락: rated_watt,대기
105492,core_part,POWER,0.95,AI 추천 후보 필수 product_specs 누락: rated_watt,대기
105483,core_part,POWER,0.95,AI 추천 후보 필수 product_specs 누락: rated_watt,대기
105482,core_part,POWER,0.95,AI 추천 후보 필수 product_specs 누락: rated_watt,대기
105481,core_part,POWER,0.95,AI 추천 후보 필수 product_specs 누락: rated_watt,대기
105488,core_part,POWER,0.95,AI 추천 후보 필수 product_specs 누락: rated_watt,대기
105493,core_part,POWER,0.95,AI 추천 후보 필수 product_specs 누락: rated_watt,대기
105484,core_part,POWER,0.95,AI 추천 후보 필수 product_specs 누락: rated_watt,대기
105494,core_part,POWER,0.95,AI 추천 후보 필수 product_specs 누락: rated_watt,대기
60286,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
58546,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
59751,core_part,CASE,0.94,AI 추천 후보 필수 product_specs 누락: height_mm,대기
67281,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
95034,core_part,MB,0.88,원본 카테고리와 상품명 분류 충돌: GPU / AI 추천 후보 필수 product_specs 누락: chipset,대기
66361,core_part,CASE,0.94,AI 추천 후보 필수 product_specs 누락: height_mm,대기
99666,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
99668,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
98491,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
99308,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
100261,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
100289,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
97821,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
106100,core_part,COOLER_CPU_AIO,0.88,원본 카테고리와 상품명 분류 충돌: MB / AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
99456,core_part,GPU,0.98,AI 추천 후보 필수 product_specs 누락: tdp_watt|required_power_watt,대기
99601,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
100232,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
100354,core_part,GPU,0.98,AI 추천 후보 필수 product_specs 누락: tdp_watt|required_power_watt,대기
99637,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
99649,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
99659,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
99660,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
100437,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
108386,core_part,COOLER_CPU_AIO,0.94,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
101861,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
101854,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
67499,core_part,POWER,0.95,AI 추천 후보 필수 product_specs 누락: rated_watt,대기
96102,core_part,SSD,0.96,"AI 추천 후보 필수 product_specs 누락: capacity_gb, interface",대기
101850,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
101803,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
100417,core_part,POWER,0.95,AI 추천 후보 필수 product_specs 누락: rated_watt,대기
101873,core_part,POWER,0.95,AI 추천 후보 필수 product_specs 누락: rated_watt,대기
57781,core_part,SSD,0.96,"AI 추천 후보 필수 product_specs 누락: capacity_gb, interface",대기
101483,core_part,SSD,0.96,"AI 추천 후보 필수 product_specs 누락: capacity_gb, interface",대기
103501,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
102130,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
98111,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
98816,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
98384,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
96193,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
93105,core_part,CASE,0.94,AI 추천 후보 필수 product_specs 누락: gpu_max_mm,대기
99255,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
97884,peripheral,SPEAKER,0.88,원본 카테고리와 상품명 분류 충돌: CASE,대기
98139,peripheral,SPEAKER,0.88,원본 카테고리와 상품명 분류 충돌: CASE,대기
100434,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
127763,peripheral,MONITOR,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
105451,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
97959,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
97019,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
97116,core_part,COOLER_CPU_AIO,0.93,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
97119,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
92022,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
88060,core_part,COOLER_CPU_AIO,0.93,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
97129,core_part,COOLER_CPU_AIO,0.93,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
97124,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
96511,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
97300,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
97577,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
97581,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
97114,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
97194,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
97243,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
97244,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
100611,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
100327,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
97174,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
99586,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
103626,core_part,COOLER_CPU_AIO,0.88,원본 카테고리와 상품명 분류 충돌: MB / AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
100034,core_part,MB,0.88,"원본 카테고리와 상품명 분류 충돌: GPU / AI 추천 후보 필수 product_specs 누락: socket, chipset, mem_type, form_factor",대기
103628,core_part,SSD,0.88,원본 카테고리와 상품명 분류 충돌: MB / AI 추천 후보 필수 product_specs 누락: capacity_gb,대기
94401,core_part,MB,0.88,원본 카테고리와 상품명 분류 충돌: GPU / AI 추천 후보 필수 product_specs 누락: chipset,대기
97506,core_part,MB,0.88,원본 카테고리와 상품명 분류 충돌: GPU / AI 추천 후보 필수 product_specs 누락: chipset,대기
97782,core_part,MB,0.88,원본 카테고리와 상품명 분류 충돌: GPU / AI 추천 후보 필수 product_specs 누락: chipset,대기
97508,core_part,MB,0.88,원본 카테고리와 상품명 분류 충돌: GPU / AI 추천 후보 필수 product_specs 누락: chipset,대기
116225,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
104492,core_part,GPU,0.98,AI 추천 후보 필수 product_specs 누락: tdp_watt|required_power_watt,대기
103121,core_part,GPU,0.98,AI 추천 후보 필수 product_specs 누락: tdp_watt|required_power_watt,대기
103674,core_part,GPU,0.98,AI 추천 후보 필수 product_specs 누락: tdp_watt|required_power_watt,대기
117763,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
102519,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
98211,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
106402,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
40103,core_part,COOLER_CPU_AIO,0.93,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
40094,core_part,COOLER_CPU_AIO,0.93,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
40165,core_part,COOLER_CPU_AIO,0.93,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
97383,core_part,COOLER_CPU_AIO,0.93,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
105573,core_part,RAM,0.88,원본 카테고리와 상품명 분류 충돌: GPU / AI 추천 후보 필수 product_specs 누락: capacity_gb,대기
96161,core_part,COOLER_CPU_AIO,0.93,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
100210,core_part,RAM,0.96,AI 추천 후보 필수 product_specs 누락: capacity_gb,대기
102082,core_part,RAM,0.96,AI 추천 후보 필수 product_specs 누락: capacity_gb,대기
110101,core_part,RAM,0.96,AI 추천 후보 필수 product_specs 누락: capacity_gb,대기
100615,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
119468,core_part,COOLER_CPU_AIO,0.94,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
94855,core_part,MB,0.88,원본 카테고리와 상품명 분류 충돌: GPU / AI 추천 후보 필수 product_specs 누락: chipset,대기
99906,core_part,MB,0.88,"원본 카테고리와 상품명 분류 충돌: GPU / AI 추천 후보 필수 product_specs 누락: socket, chipset, mem_type, form_factor",대기
96927,core_part,MB,0.88,원본 카테고리와 상품명 분류 충돌: GPU / AI 추천 후보 필수 product_specs 누락: chipset,대기
99905,core_part,MB,0.88,원본 카테고리와 상품명 분류 충돌: GPU / AI 추천 후보 필수 product_specs 누락: chipset,대기
100439,core_part,MB,0.88,"원본 카테고리와 상품명 분류 충돌: GPU / AI 추천 후보 필수 product_specs 누락: socket, chipset, mem_type, form_factor",대기
99559,core_part,MB,0.88,"원본 카테고리와 상품명 분류 충돌: GPU / AI 추천 후보 필수 product_specs 누락: socket, chipset, mem_type, form_factor",대기
84234,core_part,MB,0.88,원본 카테고리와 상품명 분류 충돌: GPU / AI 추천 후보 필수 product_specs 누락: chipset,대기
67216,core_part,MB,0.88,원본 카테고리와 상품명 분류 충돌: GPU / AI 추천 후보 필수 product_specs 누락: chipset,대기
94856,core_part,MB,0.88,원본 카테고리와 상품명 분류 충돌: GPU / AI 추천 후보 필수 product_specs 누락: chipset,대기
99558,core_part,MB,0.95,"AI 추천 후보 필수 product_specs 누락: socket, chipset, mem_type, form_factor",대기
98220,core_part,MB,0.88,"원본 카테고리와 상품명 분류 충돌: GPU / AI 추천 후보 필수 product_specs 누락: socket, chipset, mem_type, form_factor",대기
96929,core_part,MB,0.88,원본 카테고리와 상품명 분류 충돌: GPU / AI 추천 후보 필수 product_specs 누락: chipset,대기
98222,core_part,MB,0.88,"원본 카테고리와 상품명 분류 충돌: GPU / AI 추천 후보 필수 product_specs 누락: socket, chipset, mem_type, form_factor",대기
96928,core_part,MB,0.88,원본 카테고리와 상품명 분류 충돌: GPU / AI 추천 후보 필수 product_specs 누락: chipset,대기
99907,core_part,MB,0.88,"원본 카테고리와 상품명 분류 충돌: GPU / AI 추천 후보 필수 product_specs 누락: socket, chipset, mem_type, form_factor",대기
97702,core_part,MB,0.88,원본 카테고리와 상품명 분류 충돌: GPU / AI 추천 후보 필수 product_specs 누락: chipset,대기
96287,core_part,MB,0.88,원본 카테고리와 상품명 분류 충돌: GPU / AI 추천 후보 필수 product_specs 누락: chipset,대기
70827,core_part,MB,0.88,원본 카테고리와 상품명 분류 충돌: GPU / AI 추천 후보 필수 product_specs 누락: chipset,대기
94859,core_part,MB,0.88,원본 카테고리와 상품명 분류 충돌: GPU / AI 추천 후보 필수 product_specs 누락: chipset,대기
69850,core_part,MB,0.88,원본 카테고리와 상품명 분류 충돌: GPU / AI 추천 후보 필수 product_specs 누락: chipset,대기
85722,core_part,MB,0.88,원본 카테고리와 상품명 분류 충돌: GPU / AI 추천 후보 필수 product_specs 누락: chipset,대기
85721,core_part,MB,0.88,원본 카테고리와 상품명 분류 충돌: GPU / AI 추천 후보 필수 product_specs 누락: chipset,대기
85339,core_part,MB,0.88,원본 카테고리와 상품명 분류 충돌: GPU / AI 추천 후보 필수 product_specs 누락: chipset,대기
85341,core_part,MB,0.88,원본 카테고리와 상품명 분류 충돌: GPU / AI 추천 후보 필수 product_specs 누락: chipset,대기
94854,core_part,MB,0.88,원본 카테고리와 상품명 분류 충돌: GPU / AI 추천 후보 필수 product_specs 누락: chipset,대기
88964,core_part,MB,0.88,"원본 카테고리와 상품명 분류 충돌: GPU / AI 추천 후보 필수 product_specs 누락: socket, chipset, mem_type, form_factor",대기
92555,core_part,MB,0.88,원본 카테고리와 상품명 분류 충돌: GPU / AI 추천 후보 필수 product_specs 누락: chipset,대기
98472,core_part,MB,0.88,"원본 카테고리와 상품명 분류 충돌: GPU / AI 추천 후보 필수 product_specs 누락: socket, chipset, mem_type, form_factor",대기
97518,core_part,MB,0.88,원본 카테고리와 상품명 분류 충돌: GPU / AI 추천 후보 필수 product_specs 누락: chipset,대기
96930,core_part,MB,0.88,원본 카테고리와 상품명 분류 충돌: GPU / AI 추천 후보 필수 product_specs 누락: chipset,대기
98054,core_part,MB,0.88,원본 카테고리와 상품명 분류 충돌: GPU / AI 추천 후보 필수 product_specs 누락: chipset,대기
96931,core_part,MB,0.88,원본 카테고리와 상품명 분류 충돌: GPU / AI 추천 후보 필수 product_specs 누락: chipset,대기
96932,core_part,MB,0.88,원본 카테고리와 상품명 분류 충돌: GPU / AI 추천 후보 필수 product_specs 누락: chipset,대기
96933,core_part,MB,0.88,원본 카테고리와 상품명 분류 충돌: GPU / AI 추천 후보 필수 product_specs 누락: chipset,대기
97815,core_part,MB,0.88,원본 카테고리와 상품명 분류 충돌: GPU / AI 추천 후보 필수 product_specs 누락: chipset,대기
97500,core_part,MB,0.88,원본 카테고리와 상품명 분류 충돌: GPU / AI 추천 후보 필수 product_specs 누락: chipset,대기
101591,core_part,MB,0.88,"원본 카테고리와 상품명 분류 충돌: GPU / AI 추천 후보 필수 product_specs 누락: socket, chipset, mem_type, form_factor",대기
84996,core_part,MB,0.88,원본 카테고리와 상품명 분류 충돌: GPU / AI 추천 후보 필수 product_specs 누락: chipset,대기
99098,core_part,MB,0.88,"원본 카테고리와 상품명 분류 충돌: GPU / AI 추천 후보 필수 product_specs 누락: socket, chipset, mem_type, form_factor",대기
83150,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
99514,core_part,COOLER_CPU_AIO,0.93,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
86320,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
86322,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
85731,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
85732,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
100350,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
99632,core_part,GPU,0.98,AI 추천 후보 필수 product_specs 누락: tdp_watt|required_power_watt,대기
100093,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
101767,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
99388,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
99584,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
99689,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
99583,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
99643,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
102156,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
82549,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
85777,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
82548,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
96277,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
91829,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
98638,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
91831,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
91830,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
98637,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
89490,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
89754,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
89753,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
95268,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
90357,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
98849,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
107320,core_part,POWER,0.95,AI 추천 후보 필수 product_specs 누락: rated_watt,대기
100197,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
122952,core_part,COOLER_CPU_AIO,0.94,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
128363,core_part,MB,0.95,"AI 추천 후보 필수 product_specs 누락: socket, mem_type, form_factor",대기
128364,core_part,MB,0.95,"AI 추천 후보 필수 product_specs 누락: socket, mem_type, form_factor",대기
125934,core_part,COOLER_CPU_AIO,0.93,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
125933,core_part,COOLER_CPU_AIO,0.93,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
98706,core_part,POWER,0.95,AI 추천 후보 필수 product_specs 누락: rated_watt,대기
98708,core_part,POWER,0.95,AI 추천 후보 필수 product_specs 누락: rated_watt,대기
112335,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
100079,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
98185,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
51766,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
91681,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
98114,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
99547,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
99548,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
92046,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
98504,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
85779,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
91710,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
91709,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
92795,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
95695,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
89757,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
89756,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
99309,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
91602,core_part,POWER,0.94,AI 추천 후보 필수 product_specs 누락: rated_watt,대기
86808,core_part,POWER,0.94,AI 추천 후보 필수 product_specs 누락: rated_watt,대기
86329,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
99909,core_part,GPU,0.98,AI 추천 후보 필수 product_specs 누락: tdp_watt|required_power_watt,대기
85366,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
86332,core_part,GPU,0.98,AI 추천 후보 필수 product_specs 누락: tdp_watt|required_power_watt,대기
85371,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
96276,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
91759,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
92645,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
92646,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
98953,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
