자체상품코드,통합상품코드,장부상품코드,장부상품명,대표상품코드,물류위치,모델명,상품명,제조사,카테고리1,카테고리2,카테고리3,카테고리4,상태값,매입가,발주가,공급처,시중가,일반회원,딜러Lv1,딜러Lv2,딜러Lv3,지도가현,지도가카,다나와No,에누리No,스펙,직발송 택배비,택배비,무료여부,인증코드번호 1,인증코드번호 2
121534,509789,,,,,,3RSYS Socoool RC250 ARGB (WHITE),3RSYS,컴퓨터주변기기,CPU쿨러,공랭쿨러,,판매중,20200,,(주)아토즈인터내셔널,0,20700,20180,20180,20180,21300,22000,56144294,,"3RSYS / CPU쿨러 / 공랭 / TDP : 200(W) / 전원단자 : 3~4핀 / 최대 팬속도 : 2,300(RPM) / 높이 : 119(mm) / LGA1700 / LGA1200 / LGA115(X) / AM5 / AM4 / LED 라이트 / LED시스템 : AURA,MYSTIC,RGB FUSION,POLYCHROME / A/S기간 : 1(년) /",0,"3,000",,,
124455,523211,,,,,3RSYS Socoool RC260N PWM (블랙),3RSYS Socoool RC260N PWM (블랙),3RSYS,컴퓨터주변기기,CPU쿨러,공랭쿨러,,판매중,17900,,(주)아토즈인터내셔널,0,18400,17940,17940,17940,18700,19500,79398914,,"3RSYS / CPU쿨러 / 공랭 / TDP : 200(W) / 히트파이프 : 4(EA) / 전원단자 : 4핀 / 최대 팬속도 : 2,200(RPM) / 높이 : 133(mm) / LGA1851 / LGA1700 / LGA1200 / LGA115(X) / AM5 / AM4 / A/S기간 : 히트싱크 3년/팬 1년 / ",0,"3,000",,,
124456,523212,,,,,3RSYS Socoool RC270 ARGB (블랙),3RSYS Socoool RC270 ARGB (블랙),3RSYS,컴퓨터주변기기,CPU쿨러,공랭쿨러,,판매중,23000,,(주)아토즈인터내셔널,0,23600,23010,23010,23010,24000,25000,79399088,,"3RSYS / CPU쿨러 / 공랭 / TDP : 200(W) / 히트파이프 : 4(EA) / 전원단자 : 3~4핀 / 최대 팬속도 : 2,200(RPM) / 높이 : 127(mm) / LGA1851 / LGA1700 / LGA1200 / LGA115(X) / AM5 / AM4 / LED 라이트 / LED시스템 : AURA,MYSTIC,RGB FUSION,POLYCHROME / A/S기간 : 히트싱크 3년/팬 1년 / ",0,"3,000",,,
124457,523213,,,,,3RSYS Socoool RC270 ARGB (화이트),3RSYS Socoool RC270 ARGB (화이트),3RSYS,컴퓨터주변기기,CPU쿨러,공랭쿨러,,판매중,23000,,(주)아토즈인터내셔널,0,23600,23010,23010,23010,24000,25000,79399121,,"3RSYS / CPU쿨러 / 공랭 / TDP : 200(W) / 히트파이프 : 4(EA) / 전원단자 : 3~4핀 / 최대 팬속도 : 2,200(RPM) / 높이 : 127(mm) / LGA1851 / LGA1700 / LGA1200 / LGA115(X) / AM5 / AM4 / LED 라이트 / LED시스템 : AURA,MYSTIC,RGB FUSION,POLYCHROME / A/S기간 : 히트싱크 3년/팬 1년 / ",0,"3,000",,,
122931,513843,,,,,,3RSYS Socoool RC370 ARGB 램프리 (블랙),3RSYS,컴퓨터주변기기,CPU쿨러,공랭쿨러,,판매중,20700,,(주)아토즈인터내셔널,0,21200,20670,20670,20670,21800,22500,67511930,,"3RSYS / CPU쿨러 / 공랭 / TDP : 180(W) / 전원단자 : 4핀 / 최대 팬속도 : 1,800(RPM) / 높이 : 150(mm) / LGA1700 / LGA1200 / LGA115(X) / AM5 / AM4 / LED 라이트 / LED시스템 : AURA,MYSTIC,RGB FUSION,POLYCHROME / A/S기간 : 3(년) /",0,"3,000",,,
122405,513844,,,,,,3RSYS Socoool RC370 ARGB 램프리 (화이트),3RSYS,컴퓨터주변기기,CPU쿨러,공랭쿨러,,판매중,20700,,(주)아토즈인터내셔널,0,21200,20670,20670,20670,21800,22500,67511942,,"3RSYS / CPU쿨러 / 공랭 / TDP : 180(W) / 전원단자 : 4핀 / 최대 팬속도 : 1,800(RPM) / 높이 : 150(mm) / LGA1700 / LGA1200 / LGA115(X) / AM5 / AM4 / LED 라이트 / LED시스템 : AURA,MYSTIC,RGB FUSION,POLYCHROME / A/S기간 : 3(년) /",0,"3,000",,,
122184,513842,,,,,,3RSYS Socoool RC370N PWM 램프리 (블랙),3RSYS,컴퓨터주변기기,CPU쿨러,공랭쿨러,,판매중,18800,,(주)아토즈인터내셔널,0,19500,19010,19010,19010,19800,20500,67511963,,"3RSYS / CPU쿨러 / 공랭 / TDP : 180(W) / 전원단자 : 4핀 / 최대 팬속도 : 1,800(RPM) / 높이 : 150(mm) / LGA1700 / LGA1200 / LGA115(X) / AM5 / AM4 / A/S기간 : 3(년) / ",0,"3,000",,,
122932,513845,,,,,,3RSYS Socoool RC370N PWM 램프리 (화이트),3RSYS,컴퓨터주변기기,CPU쿨러,공랭쿨러,,판매중,18800,,(주)아토즈인터내셔널,0,19300,18820,18820,18820,19800,20500,67511990,,"3RSYS / CPU쿨러 / 공랭 / TDP : 180(W) / 전원단자 : 4핀 / 최대 팬속도 : 1,800(RPM) / 높이 : 150(mm) / LGA1700 / LGA1200 / LGA115(X) / AM5 / AM4 / A/S기간 : 3(년) / ",0,"3,000",,,
112666,453470,,,,,,3RSYS Socoool RC410 ARGB (WHITE),3RSYS,컴퓨터주변기기,CPU쿨러,공랭쿨러,,판매중,34000,, 재고있음,0,34900,34030,34030,34030,36000,37000,14494754,,"3RSYS / CPU쿨러 / 공랭 / 히트파이프 : 4(EA) / 팬 크기 : 120(mm) / 전원단자 : 3~4핀 / 최대 팬속도 : 1,500(RPM) / 높이 : 153(mm) / LGA1200 / LGA115(X) / AM4 / ",0,"3,000",,,
123869,519888,,,,,,3RSYS Socoool RC450N PWM,3RSYS,컴퓨터주변기기,CPU쿨러,공랭쿨러,,판매중,17400,,(주)아토즈인터내셔널,0,18000,17550,17550,17550,18300,19000,74421305,,쿨러.튜닝.조명.액세서리 / 3RSYS Socoool RC450N PWM,0,"3,000",,,
122933,509790,,,,,,3RSYS Socoool RC750N PWM,3RSYS,컴퓨터주변기기,CPU쿨러,공랭쿨러,,판매중,24800,,(주)아토즈인터내셔널,0,25500,24860,24860,24860,26000,27000,56144339,,"3RSYS / CPU쿨러 / 공랭 / TDP : 180(W) / 히트파이프 : 6(EA) / 전원단자 : 4핀 / 최대 팬속도 : 2,100(RPM) / 높이 : 75(mm) / LGA1700 / LGA1200 / LGA115(X) / AM5 / AM4 / A/S기간 : 1(년) / ",0,"3,000",,,
116871,481287,,,,,,3RSYS Socoool Shield Cover W15 PLUS,3RSYS,컴퓨터주변기기,CPU쿨러,공랭쿨러,,판매중,10000,,(주)아토즈인터내셔널,0,10300,10040,10040,10040,10500,11000,18294458,,쿨러.튜닝.조명.액세서리 / 3RSYS Socoool Shield Cover W15 PLUS,0,"3,000",,,
128138,532151,,,,,,3RSYS Socoool 고요 ARGB (블랙),3RSYS,컴퓨터주변기기,CPU쿨러,공랭쿨러,,판매중,57500,,(주)아토즈인터내셔널,0,59000,57530,57530,57530,60500,62500,97564514,,"3RSYS / CPU쿨러 / 공랭(듀얼타워) / TDP : 265(W) / 히트파이프 : 6(EA) / 전원단자 : 4핀 / 최대 팬속도 : 2,000(RPM) / 높이 : 157(mm) / LGA1851 / LGA1700 / LGA1200 / LGA115(X) / AM5 / AM4 / LED 라이트 / LED시스템 : AURA SYNC||MYSTIC LIGHT||RGB FUSION||POLYCHROME / A/S기간 : 3(년) /",0,"3,000",,,
128883,533130,,,,,,3RSYS Socoool 고요 ARGB (화이트),3RSYS,컴퓨터주변기기,CPU쿨러,공랭쿨러,,판매중,57500,,(주)아토즈인터내셔널,0,59000,57530,57530,57530,60500,62500,97564550,,"3RSYS / CPU쿨러 / 공랭(듀얼타워) / TDP : 265(W) / 히트파이프 : 6(EA) / 최대 팬속도 : 2,000(RPM) / 높이 : 157(mm) / LGA1851 / LGA1700 / LGA1200 / LGA115(X) / AM5 / AM4 / LED 라이트 / LED시스템 : AURA SYNC||MYSTIC LIGHT||RGB FUSION||POLYCHROME / A/S기간 : 3년+팬1년 /",0,"3,000",,,
116877,481809,,,,,,3RSYS Socoool 라니 SE 240 ARGB (BLACK),3RSYS,컴퓨터주변기기,CPU쿨러,수냉쿨러,,판매중,100000,,(주)아토즈인터내셔널,0,102700,100130,100130,100130,105500,109000,18371135,,"3RSYS / CPU쿨러 / 수랭 / 수랭팬개수 : 2(EA) / 팬 크기 : 120(mm) / 전원단자 : 3~4핀 / 최대 팬속도 : 2,000(RPM) / 소켓1700 / LGA1200 / LGA115(X) / AM5 / AM4 / A/S기간 : 6(년) /",0,"3,000",,,
116878,481810,,,,,,3RSYS Socoool 라니 SE 240 ARGB (WHITE),3RSYS,컴퓨터주변기기,CPU쿨러,수냉쿨러,,판매중,105500,,(주)아토즈인터내셔널,0,108300,105590,105590,105590,111000,115000,18371147,,"3RSYS / CPU쿨러 / 수랭 / 수랭팬개수 : 2(EA) / 팬 크기 : 120(mm) / 전원단자 : 3~4핀 / 최대 팬속도 : 2,000(RPM) / 소켓1700 / LGA1200 / LGA115(X) / AM5 / AM4 / A/S기간 : 6(년) / ",0,"3,000",,,
124766,524099,,,,,3RSYS T200 Quiet BTF (블랙),3RSYS T200 Quiet BTF 블랙 (미들타워),3RSYS,컴퓨터주변기기,케이스(CASE),미들타워,,판매중,101000,,(주)아토즈인터내셔널,0,103700,101110,101110,101110,110000,110000,89605691,,3RSYS / PC용 케이스 / 미들타워 / 지원 파워 : ATX / ATX / ATX(후면커넥터) / mATX / M-ATX(후면커넥터) / ITX / 수랭쿨러 지원 : 최대 3열 / CPU쿨러장착높이 : 172(mm) / VGA장착길이 : 430(mm) / 3.5베이 : 2 / PCI슬롯 : 7 / USB3.x (5Gbps) / USB-C타입 (5Gbps) / 너비 : 235(mm) / 높이 : 492(mm) / 깊이 : 445(mm) / 장착 팬 개수 : 4 / 측면 : 강화 유리 / 전면 패널 : 강화 유리 / ,0,"3,000",,,
127632,526742,,,,,,3RSYS T2000 Quiet (블랙),3RSYS,컴퓨터주변기기,케이스(CASE),빅타워,,판매중,114000,,(주)아토즈인터내셔널,0,118200,115250,115250,115250,124000,124000,92045654,,수입/제조사 : 3RSYS / PC용 케이스 / 빅타워 / 파워 유무 : 파워미포함 / 지원 파워 : ATX / ATX / mATX / EATX / MiniITX / ITX / 수랭쿨러 지원 : 최대 4열 / CPU쿨러장착높이 : 180(mm) / VGA장착길이 : 420(mm) / 2.5베이 : 1(신규) / 3.5베이 : 5 / 스토리지 장착 개수 : 6 / PCI슬롯 : 9 / USB3.x (5Gbps) / USB-C타입 (5Gbps) / 너비 : 258(mm) / 높이 : 572(mm) / 깊이 : 451(mm) / 장착 팬 개수 : 4 / 전면 패널 : 메쉬 /,0,"3,000",,,
124465,517491,,,,,,3RSYS T300 Quiet BTF 블랙 (미들타워),3RSYS,컴퓨터주변기기,케이스(CASE),미들타워,,판매중,128000,,(주)아토즈인터내셔널,0,131400,128120,128120,128120,138000,138000,71162336,,3RSYS / PC용 케이스 / 미들타워 / 지원 파워 : ATX / ATX / ATX(후면커넥터) / mATX / M-ATX(후면커넥터) / ITX / 후면커넥터 TYPE : BTF / 수랭쿨러 지원 : 최대 3열 / CPU쿨러장착높이 : 180(mm) / VGA장착길이 : 460(mm) / 2.5베이 : 4 / 3.5베이 : 2 / 스토리지 장착 개수 : 4 / PCI슬롯 : 7 / USB3.x (5Gbps) / USB-C타입 (5Gbps) / 너비 : 240(mm) / 높이 : 516(mm) / 깊이 : 472(mm) / 장착 팬 개수 : 4 / 측면 : 강화 유리 / 전면 패널 : 강화 유리 / ,0,"3,000",,,
124466,517523,,,,,,3RSYS T300 Quiet BTF 화이트 (미들타워),3RSYS,컴퓨터주변기기,케이스(CASE),미들타워,,판매중,134500,,(주)아토즈인터내셔널,0,138100,134650,134650,134650,145000,145000,71162339,,3RSYS / PC용 케이스 / 미들타워 / 지원 파워 : ATX / ATX / ATX(후면커넥터) / mATX / M-ATX(후면커넥터) / ITX / 후면커넥터 TYPE : BTF / 수랭쿨러 지원 : 최대 3열 / CPU쿨러장착높이 : 180(mm) / VGA장착길이 : 460(mm) / 2.5베이 : 4 / 3.5베이 : 2 / 스토리지 장착 개수 : 4 / PCI슬롯 : 7 / USB3.x (5Gbps) / USB-C타입 (5Gbps) / 너비 : 240(mm) / 높이 : 516(mm) / 깊이 : 472(mm) / 장착 팬 개수 : 4 / 측면 : 강화 유리 / 전면 패널 : 강화 유리 / ,0,"3,000",,,
120857,506448,,,,,,3RSYS T3000 Quiet (빅타워),3RSYS,컴퓨터주변기기,케이스(CASE),빅타워,,판매중,234500,,(주)아토즈인터내셔널,0,243200,237120,237120,237120,255000,255000,46100999,,3RSYS / PC용 케이스 / 빅타워 / 지원 파워 : ATX / ATX / mATX / EATX / ITX / 수랭쿨러 지원 : 최대 4열 / CPU쿨러장착높이 : 190(mm) / VGA장착길이 : 480(mm) / 2.5베이 : 2 / 3.5베이 : 4 / 스토리지 장착 개수 : 6 / PCI슬롯 : 10 / USB 3.0 / USB 3.0(C) / 너비 : 255(mm) / 높이 : 600(mm) / 깊이 : 550(mm) / 장착 팬 개수 : 4 / 측면 : 강화 유리 / 전면 패널 : 메쉬 / RGB 컨트롤 / 팬컨트롤 /,0,"3,000",,,
117342,449980,,,,,,3RSYS T700 화이트 (미들타워),3RSYS,컴퓨터주변기기,케이스(CASE),미들타워,,판매중,64000,,(주)아토즈인터내셔널,0,65700,64060,64060,64060,69000,69000,13796111,,"3RSYS / PC용 케이스 / 미들타워 / 지원 파워 : ATX / ATX / mATX / CPU쿨러장착높이 : 170(mm) / VGA장착길이 : 380(mm) / 2.5베이 : 2 / 3.5베이 : 2 / PCI슬롯 : 7 / 140(mm)x3 / 강화 유리 / 140(mm)x1, LED / ",0,"3,000",,,
110374,450704,,,,,3RSYS T840 풍통 (블랙),3RSYS T840 풍통 블랙 (빅타워),3RSYS,컴퓨터주변기기,케이스(CASE),미들타워,,판매중,104500,,(주)아토즈인터내셔널,0,107300,104620,104620,104620,114000,114000,13933289,,3RSYS / PC용 케이스 / 빅타워 / 지원 파워 : ATX / ATX / mATX / EATX / ITX / 수랭쿨러 지원 : 최대 4열 / CPU쿨러장착높이 : 180(mm) / VGA장착길이 : 355(mm) / 장착 팬 개수 : 5 / 측면 : 강화 유리 /,0,"3,000",,,
117460,470027,,,,,,3RSYS TEAMMOST RC800 ARGB,3RSYS,컴퓨터주변기기,CPU쿨러,공랭쿨러,,판매중,22000,,주식회사 에이치엔에스텍,0,22600,22040,22040,22040,25000,25000,16605650,,"3RSYS / CPU쿨러 / 공랭 / 히트파이프 : 6(EA) / 팬 크기 : 120(mm) / 팬 두께 : 25(T) / 전원단자 : 3~4핀 / 최대 팬속도 : 1,500(RPM) / 높이 : 156(mm) / 소켓1700 / LGA1200 / LGA115(X) / LGA2011 / LGA2066 / AM4 / ",0,"3,000",,,
128953,539960,,,,,3RSYS 라니 SF 360 ARGB (블랙),3RSYS 라니 SF 360 ARGB (블랙),3RSYS,컴퓨터주변기기,CPU쿨러,수냉쿨러,,판매중,119500,,(주)아토즈인터내셔널,0,122700,119630,119630,119630,125800,130000,106721621,,"3RSYS / CPU쿨러 / 수랭 / 수랭팬개수 : 3(EA) / 전원단자 : 3-4핀 / 최대 팬속도 : 2,350(RPM) / LGA1851 / LGA1700 / LGA1200 / LGA115(X) / AM5 / AM4 / LED 라이트 / A/S기간 : 6년+누수보상 / ",0,"3,000",,,
128954,539961,,,,,3RSYS 라니 SF 360 ARGB (화이트),3RSYS 라니 SF 360 ARGB (화이트),3RSYS,컴퓨터주변기기,CPU쿨러,수냉쿨러,,판매중,119500,,(주)아토즈인터내셔널,0,122700,119630,119630,119630,125800,130000,106721630,,"3RSYS / CPU쿨러 / 수랭 / 수랭팬개수 : 3(EA) / 전원단자 : 3-4핀 / 최대 팬속도 : 2,350(RPM) / 높이 : 27(mm) / LGA1851 / LGA1700 / LGA1200 / LGA115(X) / AM5 / AM4 / LED 라이트 / A/S기간 : 6년+누수보상 / ",0,"3,000",,,
128952,539959,,,,,3RSYS 라니 SF 360N PWM (블랙),3RSYS 라니 SF 360N PWM (블랙),3RSYS,컴퓨터주변기기,CPU쿨러,수냉쿨러,,판매중,115500,,(주)아토즈인터내셔널,0,118600,115640,115640,115640,118000,126000,106721636,,"3RSYS / CPU쿨러 / 수랭 / 수랭팬개수 : 3(EA) / 전원단자 : 3-4핀 / 최대 팬속도 : 2,350(RPM) / LGA1851 / LGA1700 / LGA1200 / LGA115(X) / AM5 / AM4 / LED 라이트 / A/S기간 : 6년+누수보상 / ",0,"3,000",,,
128955,539962,,,,,3RSYS 라니 SF 360N PWM (화이트),3RSYS 라니 SF 360N PWM (화이트),3RSYS,컴퓨터주변기기,CPU쿨러,수냉쿨러,,판매중,115500,,(주)아토즈인터내셔널,0,118600,115640,115640,115640,118000,126000,106721645,,"3RSYS / CPU쿨러 / 수랭 / 수랭팬개수 : 3(EA) / 전원단자 : 3-4핀 / 최대 팬속도 : 2,350(RPM) / LGA1851 / LGA1700 / LGA1200 / LGA115(X) / AM5 / AM4 / LED 라이트 / A/S기간 : 6년+누수보상 / ",0,"3,000",,,
128957,539977,,,,,3RSYS 라니 SF 480N PWM (블랙),3RSYS 라니 SF 480N PWM (블랙),3RSYS,컴퓨터주변기기,CPU쿨러,수냉쿨러,,판매중,133000,,(주)아토즈인터내셔널,0,136500,133090,133090,133090,140000,145000,106721654,,"3RSYS / CPU쿨러 / 수랭 / 수랭팬개수 : 4(EA) / 전원단자 : 3-4핀 / 최대 팬속도 : 2,350(RPM) / LGA1851 / LGA1700 / LGA1200 / LGA115(X) / AM5 / AM4 / LED 라이트 / A/S기간 : 6년+누수보상 / ",0,"3,000",,,
127977,533494,,,,,,3RSYS 라니 WV 360 ARGB (블랙),3RSYS,컴퓨터주변기기,CPU쿨러,수냉쿨러,,판매중,161000,,(주)아토즈인터내셔널,0,165300,161170,161170,161170,169000,175000,98780315,,"3RSYS / CPU쿨러 / 수랭 / 수랭팬개수 : 3(EA) / 전원단자 : 3-4핀 / 최대 팬속도 : 2,700(RPM) / 높이 : 27(mm) / LGA1851 / LGA1700 / LGA1200 / AM5 / AM4 / 기타 : 제조사 SW / LED 라이트 / LED시스템 : AURA SYNC||MYSTIC LIGHT||RGB FUSION||POLYCHROME||제조사 SW / A/S기간 : 팬3년+누수보상6년 /",0,"3,000",,R-R-3RS-CLWIDEV,R-R-3RS-CLWIDEV
127978,533495,,,,,,3RSYS 라니 WV 360 ARGB (화이트),3RSYS,컴퓨터주변기기,CPU쿨러,수냉쿨러,,판매중,161000,,(주)아토즈인터내셔널,0,165300,161170,161170,161170,169000,175000,98780345,,"3RSYS / CPU쿨러 / 수랭 / 수랭팬개수 : 3(EA) / 전원단자 : 3-4핀 / 최대 팬속도 : 2,700(RPM) / 높이 : 27(mm) / LGA1851 / LGA1700 / LGA1200 / AM5 / AM4 / 기타 : 제조사 SW / LED 라이트 / LED시스템 : AURA SYNC||MYSTIC LIGHT||RGB FUSION||POLYCHROME||제조사 SW / A/S기간 : 팬3년+누수보상6년 / ",0,"3,000",,R-R-3RS-CLWIDEV,R-R-3RS-CLWIDEV
121540,494935,,,,,,4U D650 HD-28 워터쿨,2MONS,컴퓨터주변기기,케이스(CASE),랙마운트,,판매중,151000,,(주)컴퓨터광장,0,155000,151130,151130,151130,172000,176000,,,2MONS / 랙마운트 / 랙마운트(4U) / ATX / mATX / EATX / CPU쿨러장착높이 : 150(mm) / VGA장착길이 : 320(mm) / 장착 팬 개수 : 6 /,0,"3,000",,,
120333,498223,,,,,,4U LCD D680 GPU-6 워터쿨 2psu,2MONS,컴퓨터주변기기,케이스(CASE),랙마운트,,판매중,281000,,(주)컴퓨터광장,0,288500,281290,281290,281290,320000,328000,28605620,,"2MONS / 서버, 허브랙 / 랙마운트(4U) / 지원 파워 : ATX / 2.5베이 : 4 / 3.5베이 : 6 / PCI슬롯 : 12 / USB 3.0 / 너비 : 430(mm) / 높이 : 178(mm) / 깊이 : 680(mm) / 장착 팬 개수 : 2 /",0,"3,000",,,
123037,519515,,,,,9950X TRAY A/S 3년,9950X TRAY A/S 3년 병행수입[회원가입 계좌이체 맞춤할인 -2.5%],AMD,컴퓨터주변기기,프로세서(CPU),라이젠 6세대,,판매중,690000,,(주)메종시스템,0,708500,690790,690790,690790,0,0,,,"AMD / 6세대(Zen5) 그래니트 릿지 / 라이젠9 9950X / 코어 갯수 : 16 / 쓰레드 : 32 / AM5 / 동작 클럭 : 4.3(GHz) / 터보 클럭 : 5.7(GHz) / L3 캐시메모리 : 64(MB) / 내장그래픽 / 라데온 그래픽 / 2,200(MHz) / PPT : 230(W) / 열 설계 전력(TDP) : 170(W) / 4(nm) / 하이퍼스레드 / Ryzen Master / DDR5 / 메모리 버스 : 5600(MHz) / 메모리 채널 : 2 / 병행수입 /",0,"4,000",,,
123395,513542,,,,,,ABKO 자이로스 120X4 FRGB (블랙),ABKO,컴퓨터주변기기,CPU쿨러,공랭쿨러,,판매중,17500,,주식회사 팝콘컴퓨터,0,19500,19010,19010,19010,19500,19500,65914526,,"ABKO / CPU쿨러 / 공랭 / TDP : 210(W) / 히트파이프 : 4(EA) / 전원단자 : 4핀 / 최대 팬속도 : 1,800(RPM) / 높이 : 150(mm) / LGA1700 / LGA1200 / LGA115(X) / AM5 / AM4 / LED 라이트 / A/S기간 : 1(년) / ",0,"3,000",,,
123396,513556,,,,,ABKO 자이로스 120X4 FRGB (화이트),ABKO 자이로스 120X4 FRGB (화이트),앱코,컴퓨터주변기기,CPU쿨러,공랭쿨러,,판매중,18000,,(주)일이테크,0,18500,18040,18040,18040,20000,20000,65915510,,"앱코 / CPU쿨러 / 공랭 / TDP : 210(W) / 히트파이프 : 4(EA) / 전원단자 : 4핀 / 최대 팬속도 : 1,800(RPM) / 높이 : 150(mm) / LGA1700 / LGA1200 / LGA115(X) / AM5 / AM4 / LED 라이트 / A/S기간 : 1(년) /",0,"3,000",,,
128002,529210,,,,,,ADATA DDR4-3200 CL22 파인인포 (16GB),ADATA,컴퓨터주변기기,메모리(RAM),DDR4 메모리,,판매중,182200,,(주)파인인포,0,187100,182420,182420,182420,198000,198000,94450319,,"ADATA / 데스크탑 / DDR4 / 16(GB) / 3200(MHz),PC4-25600 / CL22-22-22 / 전압 : 1.20(V) / 패키지 구성 : 1(EA) /",0,"3,000",,,
128205,534629,,,,,,ADATA DDR4-3200 CL22 파인인포 (32GB),ADATA,컴퓨터주변기기,메모리(RAM),DDR4 메모리,,판매중,393800,,(주)파인인포,0,404200,394100,394100,394100,428000,428000,100387547,,"ADATA / 데스크탑 / DDR4 / 32(GB) / 3200(MHz),PC4-25600 / CL22-22-22 / 전압 : 1.20(V) / 패키지 구성 : 1(EA) / 방열판 : 없음 / ",0,"3,000",,,
128210,529424,,,,,,ADATA DDR4-3200 CL22 파인인포 (8GB),ADATA,컴퓨터주변기기,메모리(RAM),DDR4 메모리,,판매중,98400,,(주)파인인포,0,101100,98570,98570,98570,107000,107000,94450340,,"ADATA / 데스크탑 / DDR4 / 8(GB) / 3200(MHz),PC4-25600 / CL22-22-22 / 전압 : 1.20(V) / 패키지 구성 : 1(EA) / ",0,"3,000",,,
128807,538100,,,,,,ADATA DDR5-5600 CL46 ARMAX 서린 (16GB),ADATA,컴퓨터주변기기,메모리(RAM),DDR5 메모리,,판매중,324300,,(주)서린씨앤아이,0,332900,324580,324580,324580,345000,345000,104374652,,"ADATA / 데스크탑 / DDR5 / 16(GB) / 5600(MHz),PC5-44800 / CL46-45-45 / 전압 : 1.1(V) / 패키지 구성 : 1(EA) / 온다이ECC / XMP / EXPO / 방열판 / ",0,"3,000",,,
128816,537116,,,,,,ADATA DDR5-5600 CL46 ARMAX 파인인포 (16GB),ADATA,컴퓨터주변기기,메모리(RAM),DDR5 메모리,,판매중,309100,,(주)파인인포,0,317300,309370,309370,309370,336000,336000,103415363,,"ADATA / 데스크탑 / DDR5 / 16(GB) / 5600(MHz),PC5-44800 / CL46-45-45 / 전압 : 1.1(V) / 패키지 구성 : 1(EA) / 온다이ECC / XMP / EXPO / 방열판 / ",0,"3,000",,,
124447,520847,,,,,,ADATA DDR5-5600 CL46 ECC/REG (32GB),ADATA,컴퓨터주변기기,메모리(RAM),DDR5 메모리,,판매중,1423200,,(주)서린씨앤아이,0,1476100,1439200,1439200,1439200,1514000,1514000,76071389,,"ADATA / 서버 / DDR5 / 32(GB) / 5600(MHz),PC5-44800 / CL46-45-45 / 전압 : 1.1(V) / 패키지 구성 : 1(EA) / ECC / 온다이ECC / REG /",0,"3,000",,,
128795,539234,,,,,,ADATA DDR5-5600 CL46 ECC/REG 파인인포 (32GB),ADATA,컴퓨터주변기기,메모리(RAM),DDR5 메모리,,판매중,1391000,,(주)파인인포,0,1427900,1392200,1392200,1392200,1512000,1512000,105818027,,ADATA / 서버용 / DDR5 / 32(GB) / 5600MHz (PC5-44800) / CL46-45-45 / 전압 : 1.1(V) / 패키지 구성 : 1(EA) / ECC / 온다이ECC / REG / 방열판 : 없음 / ,0,"3,000",,,
128796,539235,,,,,,ADATA DDR5-5600 CL46 ECC/REG 파인인포 (64GB),ADATA,컴퓨터주변기기,메모리(RAM),DDR5 메모리,,판매중,3358000,,(주)파인인포,0,3447100,3360920,3360920,3360920,3650000,3650000,105818036,,"ADATA / 서버용 / DDR5 / 64(GB) / 5600(MHz),PC5-44800 / CL46-45-45 / 전압 : 1.1(V) / 패키지 구성 : 1(EA) / ECC / 온다이ECC / REG / 방열판 : 없음 /",0,"3,000",,,
124532,523535,,,,,ADATA DDR5-5600 CL46 LANCER BLADE 블랙 서린 (16GB),ADATA DDR5-5600 CL46 LANCER BLADE 블랙 서린 (16GB),ADATA,컴퓨터주변기기,메모리(RAM),DDR5 메모리,,판매중,319600,,(주)서린씨앤아이,0,331500,323210,323210,323210,340000,340000,81036575,,"ADATA / 데스크탑 / DDR5 / 32(GB) / 5600(MHz),PC5-44800 / CL46-45-45 / 전압 : 1.1(V) / 패키지 구성 : 1(EA) / 온다이ECC / XMP / EXPO / 방열판 /",0,"3,000",,,
124615,523599,,,,,,ADATA DDR5-5600 CL46 LANCER BLADE 블랙 서린 (32GB),ADATA,컴퓨터주변기기,메모리(RAM),DDR5 메모리,,판매중,570600,,(주)서린씨앤아이,0,585800,571160,571160,571160,607000,607000,81036614,,"ADATA / 데스크탑 / DDR5 / 32(GB) / 5600(MHz),PC5-44800 / CL46-45-45 / 전압 : 1.1(V) / 패키지 구성 : 1(EA) / 온다이ECC / XMP / EXPO /",0,"3,000",,,
127598,529890,,,,,,ADATA DDR5-5600 CL46 LANCER BLADE 블랙 파인인포 (16GB),ADATA,컴퓨터주변기기,메모리(RAM),DDR5 메모리,,판매중,311000,,(주)파인인포,0,322600,314540,314540,314540,338000,338000,95202428,,"ADATA / 데스크탑 / DDR5 / 16(GB) / 5600(MHz),PC5-44800 / CL46-45-45 / 전압 : 1.35(V) / 패키지 구성 : 1(EA) / 온다이ECC / XMP / EXPO / 방열판 /",0,"3,000",,,
127523,530472,,,,,,ADATA DDR5-5600 CL46 LANCER BLADE 블랙 파인인포 (32GB),ADATA,컴퓨터주변기기,메모리(RAM),DDR5 메모리,,판매중,547400,,(주)파인인포,0,562000,547950,547950,547950,595000,595000,95205869,,"ADATA / 데스크탑 / DDR5 / 32(GB) / 5600(MHz),PC5-44800 / CL46-45-45-90 / 전압 : 1.35(V) / 패키지 구성 : 1(EA) / 온다이ECC / XMP / EXPO / 방열판 /",0,"3,000",,,
